shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
3003-5-2,36.7575717319499,137.233882053848,58
3003-5-2,36.7582047722218,137.234215736389,59
3003-5-2,36.7586384600658,137.234361801202,60
3003-5-2,36.7592565465203,137.234469613375,61
3003-5-2,36.759717581095,137.234444366019,62
3003-5-2,36.7613627664226,137.234059466553,63
3003-5-2-1,36.6985813786566,137.191196828679,1
3003-5-2-1,36.6971017233601,137.192688027082,2
3003-5-2-1,36.6956925875116,137.194416999326,3
3003-5-2-1,36.6948098264519,137.195935540336,4
3003-5-2-1,36.693838234309,137.199261246708,5
3003-5-2-1,36.6930701580629,137.201932668686,6
3003-5-2-1,36.6927081763166,137.203137797001,7
3003-5-2-1,36.6924697869805,137.204430036436,8
3003-5-2-1,36.6923023111181,137.206122433272,9
3003-5-2-1,36.6921796463738,137.208047814233,10
3003-5-2-1,36.692135012656,137.208634343338,11
3003-5-2-1,36.6922044973297,137.208859823499,12
3003-5-2-1,36.6925586323381,137.208934045737,13
3003-5-2-1,36.693478242628,137.208945945195,14
3003-5-2-1,36.6945185203522,137.209303379059,15
3003-5-2-1,36.695626532353,137.209760556321,16
3003-5-2-1,36.6969811486519,137.210294047056,17
3003-5-2-1,36.6980470350248,137.210791188594,18
3003-5-2-1,36.698919634701,137.21138939496,19
3003-5-2-1,36.6998661432008,137.211960515322,20
3003-5-2-1,36.7005026970876,137.212343196542,21
3003-5-2-1,36.7009530969061,137.212457773263,22
3003-5-2-1,36.701609951035,137.212899949192,23
3003-5-2-1,36.7021557580688,137.213240920094,24
3003-5-2-1,36.7024428405588,137.21350570052,25
3003-5-2-1,36.7025445808873,137.213788032532,26
3003-5-2-1,36.7027017010515,137.214073688616,27
3003-5-2-1,36.7036412254487,137.214589428046,28
3003-5-2-1,36.7039050834566,137.2147501291,29
3003-5-2-1,36.7040497015876,137.214914705822,30
3003-5-2-1,36.7040917153255,137.215136454501,31
3003-5-2-1,36.7038693427657,137.215755199215,32
3003-5-2-1,36.7036394793915,137.21651657357,33
3003-5-2-1,36.7029424112767,137.218388982964,34
3003-5-2-1,36.7029857120727,137.219795248184,35
3003-5-2-1,36.7030500793897,137.221215943963,36
3003-5-2-1,36.7030845506477,137.221459033911,37
3003-5-2-1,36.7030573272202,137.22251570786,38
3003-5-2-1,36.7030369665912,137.223171887098,39
3003-5-2-1,36.7030305240751,137.223381361307,40
3003-5-2-1,36.7030963095052,137.223452731677,41
3003-5-2-1,36.7032369665912,137.223551215144,42
3003-5-2-1,36.7035526457209,137.223567520705,43
3003-5-2-1,36.7039195958187,137.223546025331,44
3003-5-2-1,36.7046745285051,137.223519261442,45
3003-5-2-1,36.7119817044297,137.22457136859,46
3003-5-2-1,36.7154485308619,137.225117101397,47
3003-5-2-1,36.7173780942776,137.224988937378,48
3003-5-2-1,36.7191270420705,137.224794962511,49
3003-5-2-1,36.7206874903021,137.224692319652,50
3003-5-2-1,36.7222584661814,137.224874768066,51
3003-6-1,36.7613627664226,137.234059466553,1
3003-6-1,36.7594995771973,137.234472588239,2
3003-6-1,36.7587306799117,137.234397951998,3
3003-6-1,36.7582954202652,137.234269322368,4
3003-6-1,36.7575717319499,137.233882053848,5
3003-6-1,36.7520210677592,137.230489174198,6
3003-6-1,36.7506136887844,137.229616739001,7
3003-6-1,36.7495672863166,137.228990909631,8
3003-6-1,36.7488170072854,137.228497441374,9
3003-6-1,36.7479792439622,137.228318409638,10
3003-6-1,36.7423294829749,137.227547138468,11
3003-6-1,36.7351597621109,137.226585781315,12
3003-6-1,36.731082893702,137.226022712526,13
3003-6-1,36.7222584661814,137.224874768066,14
3003-6-1,36.7208343897476,137.22467086198,15
3003-6-1,36.7191270420705,137.224794962511,16
3003-6-1,36.717114590502,137.225010104043,17
3003-6-1,36.7154641294445,137.225106663568,18
3003-6-1,36.7119817044297,137.22457136859,19
3003-6-1,36.7103772374932,137.224338093458,20
3003-6-1,36.708343483664,137.224062642397,21
3003-6-1,36.7071385003927,137.223844683402,22
3003-6-1,36.7056152510211,137.223662234988,23
3003-6-1,36.7047300923544,137.223533488955,24
3003-6-1,36.7035526457209,137.223567520705,25
3003-6-1,36.7031406531998,137.223579320962,26
3003-6-1,36.7030473853747,137.223401069641,27
3003-6-1,36.7030722560449,137.221773785237,28
3003-6-1,36.7030472560449,137.220940551104,29
3003-6-1,36.7029857120727,137.219795248184,30
3003-6-1,36.7029092092051,137.218387320927,31
3003-6-1,36.7036394793915,137.21651657357,32
3003-6-1,36.7040288293693,137.215337356622,33
3003-6-1,36.7040847225811,137.21504692143,34
3003-6-1,36.7040285352744,137.21486103254,35
3003-6-1,36.7035509953614,137.214574736241,36
3003-6-1,36.7032796348687,137.214392404229,37
3003-6-1,36.7028542468793,137.214199168777,38
3003-6-1,36.7026265717217,137.21390249285,39
3003-6-1,36.7024724148952,137.21350208544,40
3003-6-1,36.701609951035,137.212899949192,41
3003-6-1,36.7009350865083,137.212486344692,42
3003-6-1,36.7004009513375,137.212264421409,43
3003-6-1,36.698919634701,137.21138939496,44
3003-6-1,36.6976091233775,137.210537428011,45
3003-6-1,36.695626532353,137.209760556321,46
3003-6-1,36.6942604357871,137.209224836731,47
3003-6-1,36.6934191215555,137.208963787787,48
3003-6-1,36.6929779524252,137.208910027204,49
3003-6-1,36.6925586323381,137.208934045737,50
3003-6-1,36.6922044973297,137.209017839377,51
3003-6-1,36.6921074360246,137.209339180647,52
3003-6-1,36.6920830961763,137.209678771918,53
3003-6-1,36.6920165501975,137.210465533829,54
3003-6-1,36.6919625042186,137.211187689917,55
3003-6-1,36.6917647827619,137.211381041772,56
3003-6-1,36.6914137110971,137.211441101293,57
3003-6-1,36.6908577130195,137.211502615847,58
3003-6-1,36.6895970444305,137.211364910816,59
3003-6-1,36.6893318543932,137.211324713734,60
3003-6-1,36.6891831682898,137.211324073519,61
3003-6-1,36.6890730980949,137.211452877753,62
3003-6-1,36.6889220444305,137.213441101292,63
3003-6-1,36.6887862550432,137.215328031213,64
3003-6-1,36.6889135318615,137.215618932016,65
3003-6-1,36.6897686974448,137.215668920117,66
3003-6-1,36.6914379869701,137.215820328849,67
3003-6-1,36.6949759001276,137.215954867209,68
3003-6-1,36.6966975566934,137.216063244193,69
3003-6-1,36.6985817241992,137.216127384404,70
3003-6-1,36.6989682908832,137.21610178784,71
3003-6-1,36.6991091446576,137.21592140027,72
3003-6-1,36.7000067241993,137.213755955832,73
3003-6-1,36.7005370810257,137.212454175386,74
3003-6-1,36.7007623719515,137.212472117179,75
3003-6-1,36.701609951035,137.212899949192,76
3003-6-1,36.7021557580688,137.213240920094,77
3003-6-1,36.7024428405588,137.21350570052,78
3003-6-1,36.7025445808873,137.213788032532,79
3003-6-1,36.7027017010515,137.214073688616,80
3003-6-1,36.7036412254487,137.214589428046,81
3003-6-1,36.7039050834566,137.2147501291,82
3003-6-1,36.7040497015876,137.214914705822,83
3003-6-1,36.7040917153255,137.215136454501,84
3003-6-1,36.7038693427657,137.215755199215,85
3003-6-1,36.7036394793915,137.21651657357,86
3003-6-1,36.7029424112767,137.218388982964,87
3003-6-1,36.7029857120727,137.219795248184,88
3003-6-1,36.7030500793897,137.221215943963,89
3003-6-1,36.7030845506477,137.221459033911,90
3003-6-1,36.7030573272202,137.22251570786,91
3003-6-1,36.7030369665912,137.223171887098,92
3003-6-1,36.7030305240751,137.223381361307,93
3003-6-1,36.7030963095052,137.223452731677,94
3003-6-1,36.7032369665912,137.223551215144,95
3003-6-1,36.7035526457209,137.223567520705,96
3003-6-1,36.7039195958187,137.223546025331,97
3003-6-1,36.7046745285051,137.223519261442,98
3003-6-1,36.7119817044297,137.22457136859,99
3003-6-1,36.7154485308619,137.225117101397,100
3003-6-1,36.7173780942776,137.224988937378,101
3003-6-1,36.7191270420705,137.224794962511,102
3003-6-1,36.7206874903021,137.224692319652,103
3003-6-1,36.7222584661814,137.224874768066,104
3003-6-1,36.731082893702,137.226022712526,105
3003-6-1,36.7351597621109,137.226585781315,106
3003-6-1,36.7423294829749,137.227547138468,107
3003-6-1,36.7479792439622,137.228318409638,108
3003-6-1,36.7487122209619,137.228461697987,109
3003-6-1,36.7520210677592,137.230489174198,110
3003-6-1,36.7575717319499,137.233882053848,111
3003-6-1,36.7582047722218,137.234215736389,112
3003-6-1,36.7586384600658,137.234361801202,113
3003-6-1,36.7592565465203,137.234469613375,114
3003-6-1,36.759717581095,137.234444366019,115
3003-6-1,36.7613627664226,137.234059466553,116
3003-6-2,36.7613627664226,137.234059466553,1
3003-6-2,36.7594995771973,137.234472588239,2
3003-6-2,36.7587306799117,137.234397951998,3
3003-6-2,36.7582954202652,137.234269322368,4
3003-6-2,36.7575717319499,137.233882053848,5
3003-6-2,36.7520210677592,137.230489174198,6
3003-6-2,36.7506136887844,137.229616739001,7
3003-6-2,36.7495672863166,137.228990909631,8
3003-6-2,36.7488170072854,137.228497441374,9
3003-6-2,36.7479792439622,137.228318409638,10
3003-6-2,36.7423294829749,137.227547138468,11
3003-6-2,36.7351597621109,137.226585781315,12
3003-6-2,36.731082893702,137.226022712526,13
3003-6-2,36.7222584661814,137.224874768066,14
3003-6-2,36.7208343897476,137.22467086198,15
3003-6-2,36.7191270420705,137.224794962511,16
3003-6-2,36.717114590502,137.225010104043,17
3003-6-2,36.7154641294445,137.225106663568,18
3003-6-2,36.7119817044297,137.22457136859,19
3003-6-2,36.7103772374932,137.224338093458,20
3003-6-2,36.708343483664,137.224062642397,21
3003-6-2,36.7071385003927,137.223844683402,22
3003-6-2,36.7056152510211,137.223662234988,23
3003-6-2,36.7047300923544,137.223533488955,24
3003-6-2,36.7035526457209,137.223567520705,25
3003-6-2,36.7031406531998,137.223579320962,26
3003-6-2,36.7030473853747,137.223401069641,27
3003-6-2,36.7030722560449,137.221773785237,28
3003-6-2,36.7030472560449,137.220940551104,29
3003-6-2,36.7029857120727,137.219795248184,30
3003-6-2,36.7029092092051,137.218387320927,31
3003-6-2,36.7036394793915,137.21651657357,32
3003-6-2,36.7040288293693,137.215337356622,33
3003-6-2,36.7040847225811,137.21504692143,34
3003-6-2,36.7040285352744,137.21486103254,35
3003-6-2,36.7035509953614,137.214574736241,36
3003-6-2,36.7032796348687,137.214392404229,37
3003-6-2,36.7028542468793,137.214199168777,38
3003-6-2,36.7026265717217,137.21390249285,39
3003-6-2,36.7024724148952,137.21350208544,40
3003-6-2,36.701609951035,137.212899949192,41
3003-6-2,36.7009350865083,137.212486344692,42
3003-6-2,36.7004009513375,137.212264421409,43
3003-6-2,36.698919634701,137.21138939496,44
3003-6-2,36.6976091233775,137.210537428011,45
3003-6-2,36.695626532353,137.209760556321,46
3003-6-2,36.6942604357871,137.209224836731,47
3003-6-2,36.6934191215555,137.208963787787,48
3003-6-2,36.6929779524252,137.208910027204,49
3003-6-2,36.6925586323381,137.208934045737,50
3003-6-2,36.6922044973297,137.209017839377,51
3003-6-2,36.6921074360246,137.209339180647,52
3003-6-2,36.6920830961763,137.209678771918,53
3003-6-2,36.6920165501975,137.210465533829,54
3003-6-2,36.6919625042186,137.211187689917,55
3003-6-2,36.6917647827619,137.211381041772,56
3003-6-2,36.6914137110971,137.211441101293,57
3003-6-2,36.6908577130195,137.211502615847,58
3003-6-2,36.6895970444305,137.211364910816,59
3003-6-2,36.6893318543932,137.211324713734,60
3003-6-2,36.6891831682898,137.211324073519,61
3003-6-2,36.6890730980949,137.211452877753,62
3003-6-2,36.6889220444305,137.213441101292,63
3003-6-2,36.6887862550432,137.215328031213,64
3003-6-2,36.6889135318615,137.215618932016,65
3003-6-2,36.6897686974448,137.215668920117,66
3003-6-2,36.6914379869701,137.215820328849,67
3003-6-2,36.6949759001276,137.215954867209,68
3003-6-2,36.6966975566934,137.216063244193,69
3003-6-2,36.6985817241992,137.216127384404,70
3003-6-2,36.6989682908832,137.21610178784,71
3003-6-2,36.6991091446576,137.21592140027,72
3003-6-2,36.7000067241993,137.213755955832,73
3003-6-2,36.7005370810257,137.212454175386,74
3003-6-2,36.7007623719515,137.212472117179,75
3003-6-2,36.701609951035,137.212899949192,76
3003-6-2,36.7021557580688,137.213240920094,77
3003-6-2,36.7024428405588,137.21350570052,78
3003-6-2,36.7025445808873,137.213788032532,79
3003-6-2,36.7027017010515,137.214073688616,80
3003-6-2,36.7036412254487,137.214589428046,81
3003-6-2,36.7039050834566,137.2147501291,82
3003-6-2,36.7040497015876,137.214914705822,83
3003-6-2,36.7040917153255,137.215136454501,84
3003-6-2,36.7038693427657,137.215755199215,85
3003-6-2,36.7036394793915,137.21651657357,86
3003-6-2,36.7029424112767,137.218388982964,87
3003-6-2,36.7029857120727,137.219795248184,88
3003-6-2,36.7030500793897,137.221215943963,89
3003-6-2,36.7030845506477,137.221459033911,90
3003-6-2,36.7030573272202,137.22251570786,91
3003-6-2,36.7030369665912,137.223171887098,92
3003-6-2,36.7030305240751,137.223381361307,93
3003-6-2,36.7030963095052,137.223452731677,94
3003-6-2,36.7032369665912,137.223551215144,95
3003-6-2,36.7035526457209,137.223567520705,96
3003-6-2,36.7039195958187,137.223546025331,97
3003-6-2,36.7046745285051,137.223519261442,98
3003-6-2,36.7119817044297,137.22457136859,99
3003-6-2,36.7154485308619,137.225117101397,100
3003-6-2,36.7173780942776,137.224988937378,101
3003-6-2,36.7191270420705,137.224794962511,102
3003-6-2,36.7206874903021,137.224692319652,103
3003-6-2,36.7222584661814,137.224874768066,104
